Title,Ingredients
raisin-bread-french-toast-casserole,"5 cups cubed cinnamon raisin bread
 1 1/2 cups milk
 4 eggs
 1/4 cup white sugar
 1 teaspoon vanilla extract
 3 tablespoons softened butter, cut into chunks
 2 teaspoons ground cinnamon"
french-toast-cups-topped-with-nutella,"3 eggs
 3/4 cup low fat milk (2% or less m. f.)
 1 teaspoon pure vanilla extract
 1/2 teaspoon ground cinnamon
 6 slices whole grain bread
 1/3 cup plain low fat greek yogurt (2% or less m.f.)
 1 teaspoon granulated sugar
 1/4 teaspoon orange zest
 1/3 cup nutella\xae
 1 cup fresh berries (strawberries, blueberries and raspberries)"
nutella-french-toast-casserole,"12 slices whole grain bread
 2 ripe pears, peeled and thinly sliced
 1 cup fresh blueberries
 4 eggs
 1 1/2 cups milk
 1/4 cup pure maple syrup
 1 teaspoon vanilla extract
 1 teaspoon ground cinnamon
 6 tablespoons nutella\xae"
french-toast-sausage-fluffins,"1 (9.6 ounce) box pre-cooked maple flavored pork sausage links
 2 3/4 cups all-purpose flour*
 1 (.25 ounce) envelope fleischmann's\xae rapidrise yeast
 2 tablespoons sugar
 1 teaspoon salt
 1 cup very warm milk (120 to 130 degrees f)
 1 tablespoon mazola\xae corn oil
 1 egg
 1 teaspoon spice islands\xae pure vanilla extract, cinnamon sugar topping:
 2 tablespoons sugar
 1/2 teaspoon spice islands\xae ground saigon cinnamon
 2 tablespoons butter or margarine, melted, for dipping (optional):, pancake syrup"
french-toast-cupcakes,"1 1/4 cups all-purpose flour
 2/3 cup milk
 1/2 cup yogurt
 1/2 cup white sugar
 1/2 cup butter, melted
 1/2 cup raisins
 1/3 cup dark brown sugar
 2 tablespoons maple syrup, or more to taste
 1 1/2 teaspoons vanilla extract
 1 teaspoon baking powder
 1 teaspoon ground cinnamon
 1/2 teaspoon baking soda
 1/2 teaspoon salt"
cinnamon-french-toast-bake,"1/4 cup land o lakes\xae butter, melted
 2 (12.4 ounce) cans pillsbury\xae refrigerated cinnamon rolls with icing
 6 land o lakes\xae eggs
 1/2 cup heavy whipping cream
 2 teaspoons ground cinnamon
 2 teaspoons vanilla
 1 cup fisher\xae chef's naturals\xae chopped pecans
 1 cup maple syrup, garnish:, icing from cinnamon rolls, powdered sugar
 1/2 cup maple syrup (optional)"
apple-pie-french-toast,"4 apples, peeled and thinly sliced
 1 teaspoon lemon juice, or as needed (optional)
 1/2 cup butter
 2 1/2 tablespoons all-purpose flour
 1/2 cup brown sugar
 1/2 cup white sugar
 1/4 cup water
 9 eggs
 1/4 cup milk
 1/2 teaspoon ground cinnamon
 1/2 teaspoon vanilla extract
 1 loaf thick-cut bread
 1/2 cup frozen butter"
french-toast-with-mixed-berries-with-truvia-natural-sweetener,"1 cup fat-free (skim) milk
 1/2 cup fat-free egg product
 1 tablespoon truvia\xae natural sweetener spoonable
 1/4 teaspoon salt
 1 teaspoon vanilla
 1 tablespoon butter
 6 slices flourless sprouted 100% whole grain bread
 1 1/2 cups mixed fresh berries (raspberries, strawberries, blueberries), sliced if large
 6 tablespoons frozen (thawed) sugar-free whipped topping, sugar-free maple-flavored syrup, if desired"
incredibly-sweet-and-aromatic-french-toast,"1 tablespoon butter, or as needed
 2 cups milk
 3 eggs
 1/2 cup white sugar
 1 teaspoon vanilla extract
 1/2 teaspoon ground cinnamon
 1/2 teaspoon ground allspice
 12 thick slices texas toast
 2 tablespoons confectioners' sugar, or as needed (optional)"
french-toast-roll-ups,"1 (8 ounce) package cream cheese, softened
 1 egg yolk
 1 cup white sugar, divided
 24 slices white bread, crusts removed
 1 tablespoon ground cinnamon
 3 tablespoons butter, melted"
hazelnut-french-toast,"1 cup beaten eggs
 1 cup half-and-half
 2 tablespoons hazelnut liqueur (such as frangelico\xae)
 2 tablespoons butter, divided, or more as needed
 12 pieces brioche (about 1 1/2-inch thick)
 1 cup toasted hazelnuts, chopped
 1/2 cup maple syrup, or to taste"
simple-french-toast-in-a-cup,"1 tablespoon butter
 1/4 cup milk
 1 egg, beaten
 1/4 teaspoon ground cinnamon
 1/4 teaspoon white sugar
 1/4 teaspoon vanilla extract
 2 slices bread, cut into cubes"
chef-johns-french-toast,"2 eggs
 1/2 cup milk
 1 teaspoon vanilla extract
 1/2 teaspoon ground cinnamon
 1/4 teaspoon ground allspice
 1 pinch salt
 6 (1 inch thick) slices french bread
 1 tablespoon butter, or as needed"
croissant-french-toast,"cooking spray
 3 eggs
 2 cups half-and-half
 1/4 teaspoon vanilla extract
 1 pinch ground cinnamon
 6 croissants, split
 1 tablespoon confectioners' sugar"
banana-roll-french-toast,"2 teaspoons vegetable oil
 8 large slices whole wheat bread
 2 bananas, mashed
 1 (8 ounce) package cream cheese, softened
 2 tablespoons white sugar
 1/4 teaspoon ground cinnamon
 2 eggs"
pineapple-sage-scented-challah-french-toast,"1/2 cup 1% milk, divided
 1/4 cup fresh pineapple sage leaves
 1 egg, beaten
 2 teaspoons brown sugar
 1 splash vanilla extract
 2 thick slices raisin challah bread
 1 tablespoon vegetable oil, or as needed"
baked-coconut-french-toast,"cooking spray
 16 (1 inch thick) slices french bread, cut diagonally
 1 1/4 cups light coconut milk
 1 1/4 cups egg substitute
 1/2 cup white sugar
 1 tablespoon vanilla extract
 1/2 cup sweetened flaked coconut"
apple-cinnamon-french-toast,"pam\xae no-stick cooking spray
 3 medium apples, peeled, cored, and cut into 1/8-inch-thick slices
 3 tablespoons maple flavored pancake syrup
 1/2 cup egg beaters\xae original
 1/4 cup fat free milk
 6 slices cinnamon swirl bread, confectioners' sugar (optional)"
apple-and-cheddar-french-toast-sandwich,"2 eggs
 1 1/2 tablespoons milk
 1 teaspoon herbes de provence, or to taste
 4 slices day-old artisan-style bread
 2 tablespoons butter
 1 cup fresh spinach, or to taste
 1/2 granny smith apple, cored and thinly sliced
 4 slices cheddar cheese, or to taste"
french-toast-pancakes,"2 teaspoons vegetable oil
 1 cup all-purpose flour
 1 tablespoon white sugar
 1 teaspoon baking powder
 1/2 teaspoon baking soda
 1/4 teaspoon salt
 1 pinch ground nutmeg, or to taste
 1 pinch ground cinnamon, or to taste
 1 cup milk
 1 egg
 2 tablespoons vegetable oil
 1 dash vanilla extract, or to taste"
pbj-french-toast,"6 tablespoons peanut butter
 6 tablespoons mixed berry jam
 12 slices challah bread
 1 cup milk
 4 eggs
 1/4 cup white sugar
 2 tablespoons raspberry-flavored liqueur
 1/2 teaspoon vanilla extract
 1 tablespoon vegetable oil, or as needed"
baked-apple-french-toast-casserole,"cooking spray
 4 eggs, beaten
 1/2 cup half-and-half
 1/2 cup milk
 1 tablespoon white sugar
 1 tablespoon vanilla extract
 1 (8 ounce) loaf french bread, cut into small cubes
 1/4 cup butter
 3 granny smith apples - peeled, cored, and cut into small dice
 1/4 cup brown sugar
 1 teaspoon ground cinnamon"
amazing-slow-cooker-french-toast,"1 apple, cut into bite-size pieces
 1/3 cup brown sugar
 6 tablespoons butter, thinly sliced
 6 eggs
 1 cup milk
 1 teaspoon vanilla extract, or to taste
 1 teaspoon ground allspice, or to taste
 1/2 cup raisins (optional)
 1 (16 ounce) loaf cinnamon-raisin bread, torn into chunks"
nutella-stuffed-french-toast,"2 tablespoons chocolate-hazelnut spread (such as nutella\xae), or more to taste
 4 slices cinnamon bread (such as pepperidge farm\xae)
 1/4 cup milk
 1 large egg, beaten
 1/4 teaspoon vanilla extract, cooking spray"
smoked-salmon-french-toast-sandwich,"2 eggs
 1 1/2 tablespoons milk
 1 pinch herbes de provence, or to taste
 2 tablespoons butter
 4 slices day-old french bread
 1/2 cup fresh spinach leaves, or to taste, cream cheese
 4 ounces smoked salmon, or more to taste"
banana-and-nutella-french-toast,"1/4 cup chocolate-hazelnut spread (such as nutella\xae)
 4 slices bread
 1 banana, sliced
 1/4 cup chocolate milk
 2 eggs, beaten
 1 tablespoon vanilla extract
 1/2 teaspoon ground cinnamon
 2 tablespoons butter"
chia-seed-coconut-and-raspberry-french-toast-sticks,"3 thick slices whole grain bread
 1/4 cup coconut
 1/4 cup chia seeds
 1/4 cup half-and-half
 2 eggs
 1 tablespoon white sugar
 1 1/2 teaspoons ground cinnamon
 1 teaspoon vanilla extract
 1/2 teaspoon salt
 2 teaspoons unsalted butter, or as needed
 1/2 cup fresh raspberries
 1/2 cup vanilla yogurt
 2 ounces maple syrup, or to taste"
vanilla-almond-spiced-french-toast,"2 cups whole milk
 2 tablespoons brown sugar
 4 large eggs
 1 teaspoon double-strength imitation vanilla extract (such as goodman's route 66)
 1/2 teaspoon almond extract (such as watkins\xae pure almond extract)
 1/2 teaspoon ground cinnamon
 1/4 teaspoon ground nutmeg
 1/8 teaspoon ground allspice
 8 thick slices slightly stale texas toast"
easy-french-toast-casserole,"1 cup brown sugar
 1/2 cup butter
 1 (8 ounce) loaf crusty french bread, cut into bite-size pieces, or as needed
 2 cups milk
 6 eggs
 2 teaspoons vanilla extract
 1 pinch ground cinnamon, or to taste
 1 tablespoon brown sugar, or as needed"
bacon-stuffed-french-toast-casserole,"1 pound bacon
 1/2 cup butter, sliced into pats
 12 slices bread
 1 1/2 tablespoons ground cinnamon, divided, or more to taste
 1 1/2 tablespoons white sugar, divided, or more to taste
 1 tablespoon brown sugar, divided, or more to taste
 1 pinch ground nutmeg, or more to taste (optional)
 1 1/2 cups milk
 5 eggs, beaten
 1 teaspoon vanilla extract"
vegan-french-toast,"1 cup soy milk
 2 tablespoons all-purpose flour
 1 tablespoon nutritional yeast
 1 teaspoon raw sugar
 1 teaspoon vanilla extract
 1/3 teaspoon ground cinnamon
 4 slices bread"
french-toast-roll-ups-from-musselmans-apple-butter,"16 slices white sandwich bread
 1 cup musselman's\xae apple butter
 2 eggs
 1/4 cup milk
 3/4 teaspoon cinnamon, divided
 1/8 pinch ground nutmeg
 2 tablespoons butter, melted
 1 tablespoon sugar
 3 ounces cream cheese, softened
 1/4 cup apple butter
 1/2 cup powdered sugar
 2 tablespoons milk"
strawberry-french-toast,"1/2 cup sliced almonds (optional)
 1 (10 ounce) package frozen strawberries - thawed, drained, and juice reserved, water as needed
 1/2 cup white sugar
 2 tablespoons cornstarch
 1 (8 ounce) package cream cheese, softened
 2 tablespoons white sugar
 1 teaspoon vanilla extract
 1 cup milk
 3 eggs, beaten
 1 1/2 teaspoons white sugar
 1/2 teaspoon ground cinnamon
 1/4 teaspoon ground nutmeg
 1 loaf italian bread
 1 tablespoon butter, or as needed"
valentines-day-french-toast,"8 eggs
 1 tablespoon milk, or to taste
 3 dashes ground nutmeg, or to taste
 2 dashes ground cinnamon, or to taste
 4 slices bread
 1 teaspoon butter, or to taste
 1 banana, or more to taste, sliced
 6 strawberries, or more to taste, sliced
 2 tablespoons maple syrup, or to taste, warmed
 1/2 teaspoon confectioners' sugar, or to taste"
french-toast-pecan-cookies,"1 1/4 cups all-purpose flour
 1/2 cup white sugar
 1/2 cup packed brown sugar
 1 tablespoon ground cinnamon
 1/2 teaspoon baking soda
 1/2 cup butter, softened
 1 egg
 1 teaspoon vanilla extract
 1 teaspoon rum-flavored extract
 1/2 cup chopped pecans
 12 pecan halves (optional)
 1 pinch coarse salt, or to taste"
baked-french-toast-casserole,"french toast:
 6 large eggs
 2 cups half-and-half
 1 cup low-fat milk
 2 tablespoons white sugar
 1 teaspoon vanilla extract
 1 teaspoon ground cinnamon
 1 teaspoon nutmeg
 1 pinch salt
 1 loaf french bread, cut into 1-inch slices, praline topping:
 1 cup chopped pecans
 1 cup light brown sugar
 1 cup unsalted butter, melted
 2 teaspoons light corn syrup
 1 teaspoon ground cinnamon
 1 teaspoon ground nutmeg
 2 tablespoons confectioners' sugar, or to taste (optional)"
overnight-blueberry-french-toast-casserole,"1 (8 ounce) package cream cheese, softened
 1 cup confectioners' sugar
 2 tablespoons milk
 1 tablespoon vanilla extract, divided
 2 cups blueberries, divided
 2 loaves french bread, cubed
 2 cups milk
 8 eggs
 1 teaspoon ground cinnamon
 1/2 teaspoon ground nutmeg"
maple-french-toast-sandwich,"8 slices maple-cured bacon
 7 eggs
 3 tablespoons brown sugar
 2 tablespoons ground cinnamon
 1 tablespoon ground nutmeg
 4 slices bread
 5 tablespoons oil, or as needed
 1 teaspoon maple syrup, or to taste"
easy-baked-banana-french-toast,"8 eggs
 1 3/4 cups milk
 1/3 cup brown sugar
 1/4 cup butter, melted
 1 tablespoon vanilla extract
 1 teaspoon ground cinnamon
 1/4 teaspoon ground nutmeg
 12 slices wheat bread, cubed
 2 bananas, sliced"
overnight-gingerbread-french-toast,"1/4 cup butter
 1 loaf french bread, cut into 3/4-inch slices
 1/2 cup milk, or as needed
 3 eggs
 1/4 cup maple syrup
 1/4 cup molasses
 1 teaspoon ground cinnamon
 1 teaspoon ground allspice
 1 teaspoon ground ginger
 1/2 teaspoon ground nutmeg
 1/2 teaspoon ground cloves
 1 pinch salt, or to taste
 2 tablespoons confectioners' sugar for dusting, or to taste"
gingerbread-french-toast,"1/2 cup milk
 2 eggs
 1 tablespoon white sugar
 2 teaspoons rum extract
 1 teaspoon salt
 1/4 teaspoon ground cinnamon
 1/4 teaspoon ground nutmeg
 1/4 teaspoon ground cloves
 1/8 teaspoon ground ginger
 4 slices white bread
 1 tablespoon butter, or as needed"
savory-parmesan-french-toast,"4 eggs
 1/3 cup grated parmesan cheese
 1/4 cup milk, ground black pepper to taste
 1 tablespoon butter, plus more as needed
 4 slices whole wheat bread"
hillshire-farm-litl-smokies-french-toast-bites,"1 (12.5 ounce) package frozen french toast
 1 (14 ounce) package hillshire farm lit'l smokies\xae smoked sausage
 1/4 cup maple syrup, plus extra for brushing
 40 toothpicks
 1 teaspoon dijon mustard
 1 tablespoon confectioners' sugar"
bananas-foster-french-toast-bake,"cooking spray
 1 loaf french bread, cut diagonally into 1-inch slices
 1 1/2 cups half-and-half
 6 eggs, slightly beaten
 2 teaspoons vanilla extract
 1 teaspoon ground cinnamon
 1/2 teaspoon salt
 3 large bananas, cut diagonally into 1/2-inch slices
 1 cup brown sugar
 1/2 cup unsalted butter, melted
 2 tablespoons light corn syrup"
bananas-foster-french-toast,"butter-flavored cooking spray (such as pam\xae)
 1/2 (12 count) package hawaiian bread rolls (such as king's\xae)
 3 eggs
 3/4 cup milk
 1 1/2 tablespoons vanilla extract
 1 tablespoon ground cinnamon
 2 bananas, sliced 1/8-inch thick
 1/2 cup brown sugar
 1/4 cup chopped pecans
 1/4 cup butter, cut into 1/4-inch cubes"
easy-french-toast-waffles,"cooking spray
 1/2 cup whole milk
 2 large eggs
 1 tablespoon maple syrup
 1/2 teaspoon vanilla extract
 1 pinch salt
 4 pieces 1/2-inch thick pieces brioche"
french-toast-sandwich,"2 eggs
 3 tablespoons milk
 3 tablespoons white sugar
 1/2 teaspoon vanilla extract
 4 slices plain bread, cut into 4 pieces
 1 cup oil for frying
 1 cup milk, divided
 2 tablespoons custard powder
 1/2 cup confectioners' sugar
 1/2 cup whipped cream
 8 strawberries, halved
 8 toothpicks"
fruity-french-toast-sandwiches,"2 tablespoons cream cheese
 2 tablespoons jam (any flavor)
 1 1/2 cups milk
 1 large egg
 1/8 teaspoon vanilla extract
 1 dash ground cinnamon
 2 slices bread"
yummy-and-healthy-banana-french-toast-sandwich,"2 tablespoons liquid egg substitute
 1 tablespoon vanilla-flavored soy milk (such as silk\xae)
 1 dash vanilla extract
 1 dash ground cinnamon
 1 banana, thinly sliced
 2 slices whole wheat bread, cooking spray"
bacon-crusted-fruit-stuffed-french-toast,"4 slices bacon, filling:
 1/2 (8 ounce) package cream cheese, softened
 2 tablespoons butter, at room temperature
 2 tablespoons white sugar
 4 strawberries, diced, or more to taste
 1/2 teaspoon lemon juice
 4 slices bread, egg wash:
 3 eggs
 1/2 cup coconut milk
 1/2 teaspoon vanilla extract
 1 dash ground nutmeg
 1 dash salt
 2 tablespoons butter
 1 sprig mint leaves, slivered"
french-toast-wrapped-in-bacon,"2 large eggs
 1 tablespoon ground cinnamon
 1 tablespoon vanilla extract
 1 cup maple syrup
 2 slices bread
 8 slices bacon"
